product_id,category,total_orders,total_revenue,active_months,seasonality_score,peak_to_mean,peak_month,peak_quarter,peak_quarter_share,confidence_level
d2fdf77a5b302a3adfb145131a217f2e,bed_bath_table,2,179.8,1,3.3166247903554,12.0,7,3,1.0,low
749b3d3d1502db86961a08db43c6b57b,sports_leisure,1,79.99,1,3.3166247903554,12.0,5,2,1.0,low
749dd3b99b0957b8df1df1679dd1af6a,furniture_decor,1,74.9,1,3.3166247903554,12.0,11,4,1.0,low
74f100d8dd6df588c51132be07ff50f2,housewares,1,26.9,1,3.3166247903554,12.0,6,2,1.0,low
d291c64bd499a6f147bffd4f5328b7aa,housewares,1,45.9,1,3.3166247903554,12.0,4,2,1.0,low
d296d7996d75ec35fcfc75b3a06cae63,bed_bath_table,1,53.0,1,3.3166247903554,12.0,11,4,1.0,low
d29eec2c638ad1ffd4ee36f13b2e412c,sports_leisure,1,44.99,1,3.3166247903554,12.0,2,1,1.0,low
d2a0d941f4d70b5ec52ae23a1290cd0a,sports_leisure,1,26.9,1,3.3166247903554,12.0,2,1,1.0,low
d2a78df414eaed74b1aba1bdb777673a,sports_leisure,1,418.0,1,3.3166247903554,12.0,4,2,1.0,low
d2b458a8b37065aa6e61e0ca41602563,sports_leisure,1,99.9,1,3.3166247903554,12.0,2,1,1.0,low
d2c23cb5ca229e1539b7937ae3817b82,auto,2,103.8,1,3.3166247903554,12.0,11,4,1.0,low
d2c7a1e57b8f3e74095798f867334b36,watches_gifts,1,49.0,1,3.3166247903554,12.0,12,4,1.0,low
d2cd82700fc883c398ede93125dc1793,fashion_bags_accessories,1,64.9,1,3.3166247903554,12.0,11,4,1.0,low
74e47bd907dc11882c23f4c4ce14031f,computers_accessories,1,39.9,1,3.3166247903554,12.0,3,1,1.0,low
74a1695e5084889d058df1fafb5f9f28,furniture_decor,1,399.94,1,3.3166247903554,12.0,11,4,1.0,low
758acc685222455688ff4b46d5f5dfd6,furniture_decor,1,178.0,1,3.3166247903554,12.0,2,1,1.0,low
758c721416d9d8799cb3059bd648240d,health_beauty,1,32.86,1,3.3166247903554,12.0,7,3,1.0,low
75936c7c56bb713ac42fd32183535958,computers_accessories,1,169.9,1,3.3166247903554,12.0,10,4,1.0,low
759387d879934d7b6fd19846303efc10,telephony,1,19.99,1,3.3166247903554,12.0,10,4,1.0,low
759be9d8dec6d1622e7b0b8be27740fe,furniture_decor,1,58.9,1,3.3166247903554,12.0,6,2,1.0,low
d25d3b1359378602e34e19ab2fab5c61,housewares,1,75.9,1,3.3166247903554,12.0,5,2,1.0,low
